"country","dose_per_1000"
"Albania",155.973958142797
"Algeria",19.5082892096532
"Argentina",5.56242360358832
"Armenia",1.60852130245187
"Australia",0.991451935652832
"Austria",18.8319550463816
"Azerbaijan",0
"Bahamas",29.1907592687791
"Bangladesh",0
"Belarus",194.033691948378
"Belgium",37.0258766834942
"Benin",22.329397040226
"Bolivia",224.989453595536
"Botswana",116.289863505944
"Brazil",39.3978553456176
"Bulgaria",472.015154667851
"Burkina_Faso",0
"Cambodia",21.489721861247
"Cameroon",7.80759428384069
"Canada",146.232504048654
"Cape_Verde",98.4569313138131
"Chile",101.038454941652
"China",131.251409425086
"Colombia",0
"Costa_Rica",0
"Croatia",0
"Denmark",223.540192930869
"Dominican_Republic",335.696397835245
"Ecuador",0
"Egypt",26.1831188330203
"Estonia",154.513836536201
"Ethiopia",35.2760571923571
"Fiji",0
"Finland",89.0282731174703
"France",2.76706309457268
"Georgia",0
"Germany",0
"Ghana",4.95919285115032
"Greece",44.8913715987945
"Guatemala",7.477008285311
"Guinea",195.73999454322
"Guyana",0
"Haiti",0.669627949424763
"Honduras",0
"Hungary",122.418622520284
"Iceland",2.81068629037789
"India",0.633878145730347
"Indonesia",0.164763693761316
"Iran",0.0296966617222876
"Iraq",11.6941881601324
"Ireland",0
"Israel",6.39339336158389
"Italy",151.091430447489
"Jamaica",48.9908807309724
"Japan",12.0356491598471
"Jordan",2.20745302065929
"Kazakhstan",234.483594203026
"Kenya",13.4950523355422
"Kyrgyzstan",73.3092986004961
"Latvia",66.1611951358289
"Lebanon",1.69797473294813
"Lesotho",3.55351703590615
"Liberia",16.0880609652837
"Lithuania",39.2198488416652
"Malaysia",78.4843434947934
"Maldives",213.28328285629
"Malta",0
"Mauritania",16.2920477445357
"Mexico",1.9490884734049
"Mongolia",79.4161327575829
"Montenegro",18.4219984797202
"Morocco",296.595737636511
"Mozambique",6.74766783730373
"Namibia",71.4143398012305
"Nepal",8.22381137134774
"Netherlands",0
"New_Zealand",136.326029584427
"Nicaragua",44.819947785616
"Niger",1.06716804161567
"Nigeria",0
"Oman",23.215877919306
"Pakistan",9.9972978669659
"Panama",192.821144393492
"Paraguay",316.826889572944
"Peru",0
"Philippines",132.818664158881
"Poland",1.43722670066219
"Portugal",0.203480822903548
"Qatar",38.2306587099929
"Republic_of_Congo",138.995323666951
"Republic_of_Korea",0
"Romania",15.1815415204319
"Russia",1.29044821160997
"Rwanda",0.200217924838169
"Sao_Tome_and_Principe",12.9586049643736
"Saudi_Arabia",299.729452321764
"Senegal",0
"Serbia",71.0471725461247
"Sierra_Leone",0.788207126476208
"Singapore",36.8361512056859
"Slovakia",36.3227892745574
"Slovenia",102.153910969488
"Solomon_Islands",246.711873876181
"South_Africa",55.9502903933811
"Spain",233.678107064525
"Sri_Lanka",312.500027938268
"Suriname",506.911762331796
"Sweden",202.590783232815
"Switzerland",0.0668607150313793
"Syrian_Arab_Republic",45.3014133560051
"Tajikistan",0.17740703911806
"Tanzania",15.3209678978939
"Thailand",13.0510667849034
"Tunisia",48.6593898913143
"Turkey",199.505532529886
"Uganda",0
"Ukraine",131.162986878057
"United_Arab_Emirates",0
"United_Kingdom",231.106682853597
"Uruguay",174.381037638449
"USA",0
"Uzbekistan",42.053286544429
"Venezuela",0
"Vietnam",12.7628355159191
"Yemen",280.40711258923
"Zambia",121.448606671324
"Zimbabwe",3.65734867982717
