"country","dose_per_1000"
"Albania",1.69797473294813
"Algeria",2.20745302065929
"Argentina",0
"Armenia",299.729452321764
"Australia",246.711873876181
"Austria",39.3978553456176
"Azerbaijan",89.0282731174703
"Bahamas",0.669627949424763
"Bangladesh",101.038454941652
"Belarus",0.633878145730347
"Belgium",0
"Benin",138.995323666951
"Bolivia",192.821144393492
"Botswana",0
"Brazil",18.4219984797202
"Bulgaria",121.448606671324
"Burkina_Faso",37.0258766834942
"Cambodia",29.1907592687791
"Cameroon",35.2760571923571
"Canada",0.991451935652832
"Cape_Verde",116.289863505944
"Chile",44.8913715987945
"China",506.911762331796
"Colombia",0
"Costa_Rica",39.2198488416652
"Croatia",9.9972978669659
"Denmark",71.4143398012305
"Dominican_Republic",8.22381137134774
"Ecuador",22.329397040226
"Egypt",0
"Estonia",12.0356491598471
"Ethiopia",42.053286544429
"Fiji",0
"Finland",3.55351703590615
"France",3.65734867982717
"Georgia",233.678107064525
"Germany",0
"Ghana",102.153910969488
"Greece",15.1815415204319
"Guatemala",0.0668607150313793
"Guinea",79.4161327575829
"Guyana",98.4569313138131
"Haiti",66.1611951358289
"Honduras",0
"Hungary",12.7628355159191
"Iceland",18.8319550463816
"India",132.818664158881
"Indonesia",7.477008285311
"Iran",223.540192930869
"Iraq",199.505532529886
"Ireland",213.28328285629
"Israel",0
"Italy",21.489721861247
"Jamaica",146.232504048654
"Japan",73.3092986004961
"Jordan",122.418622520284
"Kazakhstan",78.4843434947934
"Kenya",48.9908807309724
"Kyrgyzstan",0.164763693761316
"Latvia",23.215877919306
"Lebanon",13.4950523355422
"Lesotho",280.40711258923
"Liberia",36.8361512056859
"Lithuania",151.091430447489
"Malaysia",0
"Maldives",0
"Malta",6.39339336158389
"Mauritania",26.1831188330203
"Mexico",0.788207126476208
"Mongolia",0
"Montenegro",0
"Morocco",0
"Mozambique",0
"Namibia",1.06716804161567
"Nepal",136.326029584427
"Netherlands",4.95919285115032
"New_Zealand",131.251409425086
"Nicaragua",154.513836536201
"Niger",0
"Nigeria",0
"Oman",312.500027938268
"Pakistan",36.3227892745574
"Panama",15.3209678978939
"Paraguay",472.015154667851
"Peru",174.381037638449
"Philippines",16.2920477445357
"Poland",0
"Portugal",45.3014133560051
"Qatar",202.590783232815
"Republic_of_Congo",0
"Republic_of_Korea",0.203480822903548
"Romania",0
"Russia",11.6941881601324
"Rwanda",234.483594203026
"Sao_Tome_and_Principe",48.6593898913143
"Saudi_Arabia",7.80759428384069
"Senegal",155.973958142797
"Serbia",0.200217924838169
"Sierra_Leone",1.29044821160997
"Singapore",1.9490884734049
"Slovakia",0.17740703911806
"Slovenia",2.76706309457268
"Solomon_Islands",38.2306587099929
"South_Africa",296.595737636511
"Spain",1.43722670066219
"Sri_Lanka",71.0471725461247
"Suriname",335.696397835245
"Sweden",13.0510667849034
"Switzerland",0.0296966617222876
"Syrian_Arab_Republic",55.9502903933811
"Tajikistan",5.56242360358832
"Tanzania",19.5082892096532
"Thailand",0
"Tunisia",231.106682853597
"Turkey",1.60852130245187
"Uganda",12.9586049643736
"Ukraine",0
"United_Arab_Emirates",131.162986878057
"United_Kingdom",195.73999454322
"Uruguay",6.74766783730373
"USA",194.033691948378
"Uzbekistan",44.819947785616
"Venezuela",2.81068629037789
"Vietnam",316.826889572944
"Yemen",224.989453595536
"Zambia",16.0880609652837
"Zimbabwe",0
