"country","dose_per_1000"
"Albania",121.448606671324
"Algeria",231.106682853597
"Argentina",122.418622520284
"Armenia",0
"Australia",0
"Austria",0
"Azerbaijan",155.973958142797
"Bahamas",1.29044821160997
"Bangladesh",5.56242360358832
"Belarus",48.9908807309724
"Belgium",12.9586049643736
"Benin",506.911762331796
"Bolivia",11.6941881601324
"Botswana",1.60852130245187
"Brazil",1.9490884734049
"Bulgaria",6.74766783730373
"Burkina_Faso",0
"Cambodia",132.818664158881
"Cameroon",26.1831188330203
"Canada",199.505532529886
"Cape_Verde",0.633878145730347
"Chile",0
"China",472.015154667851
"Colombia",1.69797473294813
"Costa_Rica",39.3978553456176
"Croatia",0.788207126476208
"Denmark",22.329397040226
"Dominican_Republic",312.500027938268
"Ecuador",66.1611951358289
"Egypt",202.590783232815
"Estonia",8.22381137134774
"Ethiopia",101.038454941652
"Fiji",4.95919285115032
"Finland",0
"France",0
"Georgia",1.06716804161567
"Germany",7.477008285311
"Ghana",0
"Greece",78.4843434947934
"Guatemala",37.0258766834942
"Guinea",0.203480822903548
"Guyana",0
"Haiti",36.8361512056859
"Honduras",136.326029584427
"Hungary",73.3092986004961
"Iceland",3.55351703590615
"India",192.821144393492
"Indonesia",154.513836536201
"Iran",296.595737636511
"Iraq",223.540192930869
"Ireland",98.4569313138131
"Israel",79.4161327575829
"Italy",21.489721861247
"Jamaica",7.80759428384069
"Japan",44.819947785616
"Jordan",299.729452321764
"Kazakhstan",42.053286544429
"Kenya",0
"Kyrgyzstan",0
"Latvia",195.73999454322
"Lebanon",0.669627949424763
"Lesotho",48.6593898913143
"Liberia",233.678107064525
"Lithuania",15.1815415204319
"Malaysia",2.81068629037789
"Maldives",2.76706309457268
"Malta",55.9502903933811
"Mauritania",12.7628355159191
"Mexico",0
"Mongolia",0.200217924838169
"Montenegro",335.696397835245
"Morocco",29.1907592687791
"Mozambique",3.65734867982717
"Namibia",36.3227892745574
"Nepal",146.232504048654
"Netherlands",0.991451935652832
"New_Zealand",131.251409425086
"Nicaragua",18.8319550463816
"Niger",0
"Nigeria",2.20745302065929
"Oman",174.381037638449
"Pakistan",102.153910969488
"Panama",116.289863505944
"Paraguay",12.0356491598471
"Peru",0
"Philippines",0.0668607150313793
"Poland",16.0880609652837
"Portugal",15.3209678978939
"Qatar",224.989453595536
"Republic_of_Congo",234.483594203026
"Republic_of_Korea",316.826889572944
"Romania",6.39339336158389
"Russia",0
"Rwanda",89.0282731174703
"Sao_Tome_and_Principe",38.2306587099929
"Saudi_Arabia",0.164763693761316
"Senegal",18.4219984797202
"Serbia",0
"Sierra_Leone",45.3014133560051
"Singapore",0
"Slovakia",280.40711258923
"Slovenia",19.5082892096532
"Solomon_Islands",23.215877919306
"South_Africa",0
"Spain",71.0471725461247
"Sri_Lanka",13.0510667849034
"Suriname",131.162986878057
"Sweden",35.2760571923571
"Switzerland",9.9972978669659
"Syrian_Arab_Republic",213.28328285629
"Tajikistan",0.0296966617222876
"Tanzania",1.43722670066219
"Thailand",16.2920477445357
"Tunisia",138.995323666951
"Turkey",246.711873876181
"Uganda",0
"Ukraine",71.4143398012305
"United_Arab_Emirates",0
"United_Kingdom",13.4950523355422
"Uruguay",151.091430447489
"USA",0
"Uzbekistan",39.2198488416652
"Venezuela",44.8913715987945
"Vietnam",194.033691948378
"Yemen",0
"Zambia",0
"Zimbabwe",0.17740703911806
